Description,emotion,movie_name,all_movie_names,movie_name_count,genres,mean_rating,median_rating,minimum_rating,maximum_rating,review_count,unique_review_count,genre_list,genre_count,genres_text,description_word_count,description_character_count,log_review_count,log_unique_review_count
"Goof and Hugo are flatmates in Amsterdam who have made a tidy sum from having sex with tourists, then robbing them. Their goal is to spend the money together on a world trip and their scam ...                See full summary »",anger,Siberia,Siberia,1,"['Drama', 'Crime', 'Romance', 'Foreign']",4.454545454545454,3.0,2.0,10.0,11,11,"['Drama', 'Crime', 'Romance', 'Foreign']",4,drama crime romance foreign,41,226,2.4849066497880004,2.4849066497880004
"When geeky Ethan discovers three fellow students scamming the examination system, he blackmails them to win over the college's most popular girl.",anger,Slackers,Slackers,1,"['Comedy', 'Romance']",5.5,6.0,3.0,7.0,4,4,"['Comedy', 'Romance']",2,comedy romance,22,145,1.6094379124341003,1.6094379124341003
Random people are taken for no apparent reason.,anger,Snatched,Snatched,1,"['Crime', 'Drama', 'Thriller']",5.222222222222222,7.0,2.0,8.0,18,9,"['Crime', 'Drama', 'Thriller']",3,crime drama thriller,8,47,2.9444389791664403,2.302585092994046
A computer hacker breaks into the computer system of the Seabourn Legend cruise liner and sets it speeding on a collision course into a gigantic oil tanker.,anger,Speed 2: Cruise Control,Speed 2: Cruise Control,1,"['Action', 'Adventure', 'Thriller']",3.652173913043478,2.0,1.0,10.0,23,23,"['Action', 'Adventure', 'Thriller']",3,action adventure thriller,27,156,3.1780538303479458,3.1780538303479458
She was used to him going to war for his country. Now she's going to war for him.,anger,Stay,Stay,1,"['Mystery', 'Thriller', 'Drama']",8.058823529411764,9.0,2.0,10.0,34,17,"['Mystery', 'Thriller', 'Drama']",3,mystery thriller drama,18,81,3.5553480614894135,2.8903717578961645
"A construction engineer with a heart of steel courts a social worker with a heart of gold, while fighting a protection racketeer that tries to derail the construction of the Golden Gate Bridge.",anger,Stranded,Stranded,1,"['Thriller', 'Drama', 'Science Fiction']",2.8260869565217392,2.0,1.0,8.0,115,23,"['Thriller', 'Drama', 'Science Fiction']",3,thriller drama science_fiction,33,193,4.7535901911063645,3.1780538303479458
"A lonely, obnoxious young millionaire pays a family to spend Christmas with him.",anger,Surviving Christmas,Surviving Christmas,1,"['Comedy', 'Romance']",6.066666666666666,7.0,2.0,10.0,15,15,"['Comedy', 'Romance']",2,comedy romance,13,80,2.772588722239781,2.772588722239781
What happens when you throw 2 guys who hate each other together? Add for good measure a beauty and a gangster and the trouble is no one can be trusted.,anger,Tashan,Tashan,1,"['Action', 'Comedy', 'Romance', 'Foreign']",4.25,3.0,1.0,10.0,24,24,"['Action', 'Comedy', 'Romance', 'Foreign']",4,action comedy romance foreign,30,151,3.2188758248682006,3.2188758248682006
"A young girl, after failing an exam, is forced by her father, a taxi-driver, to learn his profession. Soon she discovers that her father is not only a driver but also a member of a racist ...                See full summary »",anger,Taxi,Taxi,1,"['Action', 'Comedy', 'Crime']",4.826086956521739,4.0,1.0,10.0,69,23,"['Action', 'Comedy', 'Crime']",3,action comedy crime,41,225,4.248495242049359,3.1780538303479458
"Hamburg, mid 80s, ALEX is a cabby. The sound is hard, pubs are dark and loud, people constantly argue about anything and everything, people smoke all the time, and not just cigarettes. Alex...                See full summary »",anger,Taxi,Taxi,1,"['Action', 'Comedy', 'Crime']",4.826086956521739,4.0,1.0,10.0,69,23,"['Action', 'Comedy', 'Crime']",3,action comedy crime,37,226,4.248495242049359,3.1780538303479458
Independent cabbie Matt Nolan is primed to let his fists and handgun deliver payback after a big taxi firm uses intimidation and violence to squeeze out small-timers.,anger,Taxi,Taxi,1,"['Action', 'Comedy', 'Crime']",4.826086956521739,4.0,1.0,10.0,69,23,"['Action', 'Comedy', 'Crime']",3,action comedy crime,27,166,4.248495242049359,3.1780538303479458
"When talk-radio host Emma Lloyd advises one of her listeners to break up with her boyfriend, the jilted ex sets about getting his revenge.",anger,The Accidental Husband,The Accidental Husband,1,"['Comedy', 'Romance']",5.842105263157895,6.0,2.0,10.0,19,19,"['Comedy', 'Romance']",2,comedy romance,24,138,2.995732273553991,2.995732273553991
An architect engages in conflict with an activist who lives in a dangerous complex the architect designed.,anger,The Architect,The Architect,1,['Drama'],4.0,4.0,4.0,4.0,2,1,['Drama'],1,drama,17,106,1.0986122886681098,0.6931471805599453
Misadventures of a bogus flyer.,anger,The Aviator,The Aviator,1,"['Drama', 'Adventure', 'Romance']",6.25,6.0,2.0,10.0,40,20,"['Drama', 'Adventure', 'Romance']",3,drama adventure romance,5,31,3.713572066704308,3.044522437723423
A mistake made by the bride rejoins 4 old friends of disaster and a father in law! 5 guys go to Thassaloniki to tear everything down. A father in law gets in a hearse in order to kill a ...                See full summary »,anger,The Bachelor,The Bachelor,1,['Comedy'],3.7857142857142856,1.0,1.0,10.0,28,14,['Comedy'],1,comedy,44,223,3.367295829986474,2.70805020110221
"Two high school boys, reenacting historic battles, use learned strategy and team up for war on a school bully. One falls for the other's sister.",anger,The Battle of Shaker Heights,The Battle of Shaker Heights,1,"['Comedy', 'Drama', 'Romance']",4.0,4.0,4.0,4.0,4,4,"['Comedy', 'Drama', 'Romance']",3,comedy drama romance,25,144,1.6094379124341003,1.6094379124341003
Escaped convict Jack Hammond takes a woman hostage and sets off for the Mexican border with the police hot on his tail.,anger,The Chase,The Chase,1,"['Thriller', 'Drama', 'Crime']",6.166666666666667,7.0,3.0,7.0,18,6,"['Thriller', 'Drama', 'Crime']",3,thriller drama crime,22,119,2.9444389791664403,1.9459101490553132
"After greedy men have Edmond Dantes unjustly imprisoned for 20 years for innocently delivering a letter entrusted to him, he escapes to get his revenge on them.",anger,The Count of Monte Cristo,The Count of Monte Cristo,1,"['Action', 'Adventure', 'Drama', 'Thriller']",8.166666666666666,8.0,7.0,9.0,24,6,"['Action', 'Adventure', 'Drama', 'Thriller']",4,action adventure drama thriller,27,160,3.2188758248682006,1.9459101490553132
"A high school senior instigates a social pecking order revolution after finding out that she has been labeled the DUFF - Designated Ugly Fat Friend - by her prettier, more popular counterparts.",anger,The DUFF,The DUFF,1,"['Romance', 'Comedy']",6.095238095238095,6.0,2.0,10.0,21,21,"['Romance', 'Comedy']",2,romance comedy,32,193,3.091042453358316,3.091042453358316
"In 1952, during the Korean War, two American pilots become bitter enemies over the same woman but must shelf their personal feud when confronted by deadly Chinese MIG fighter jets in battle.",anger,The Hunters,The Hunters,1,"['Action', 'Drama', 'Romance', 'War']",4.541666666666667,3.0,1.0,10.0,144,24,"['Action', 'Drama', 'Romance', 'War']",4,action drama romance war,32,190,4.976733742420574,3.2188758248682006
"With a plan to exact revenge on a mythical shark that killed his partner, Oceanographer Steve Zissou (Bill Murray) rallies a crew that includes his estranged wife, a journalist, and a man who may or may not be his son.",anger,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,1,"['Adventure', 'Comedy', 'Drama']",6.666666666666667,7.0,3.0,9.0,6,6,"['Adventure', 'Comedy', 'Drama']",3,adventure comedy drama,40,218,1.9459101490553132,1.9459101490553132
A mad scientist changes his simple-minded handyman into a werewolf in order to prove his supposedly crazy scientific theories - and exact revenge.,anger,The Mad Monster,The Mad Monster,1,"['Horror', 'Drama', 'Romance']",4.857142857142857,4.0,2.0,9.0,21,21,"['Horror', 'Drama', 'Romance']",3,horror drama romance,23,146,3.091042453358316,3.091042453358316
"A young thief seeking revenge for his brother's death is trained by the once-great, aging Zorro, who is pursuing his own vengeance.",anger,The Mask of Zorro,The Mask of Zorro,1,"['Action', 'Adventure']",7.111111111111111,8.0,2.0,10.0,18,18,"['Action', 'Adventure']",2,action adventure,22,131,2.9444389791664403,2.9444389791664403
A scorned mistress makes a film for her ex-lover.,anger,The Other Woman,The Other Woman,1,['Drama'],9.523809523809524,10.0,8.0,10.0,42,21,['Drama'],1,drama,9,49,3.7612001156935624,3.091042453358316
"After discovering that her boyfriend is married, Carly meets the wife he's been betraying; when yet another affair is discovered, all three women team up to plot revenge on the three-timing S.O.B.",anger,The Other Woman,The Other Woman,1,['Drama'],9.523809523809524,10.0,8.0,10.0,42,21,['Drama'],1,drama,32,196,3.7612001156935624,3.091042453358316
A womanizer meets his match when he falls for a woman in debt to the mafia.,anger,The Pick-up Artist,The Pick-up Artist,1,"['Romance', 'Comedy', 'Crime', 'Drama']",5.090909090909091,6.0,3.0,6.0,11,11,"['Romance', 'Comedy', 'Crime', 'Drama']",4,romance comedy crime drama,16,75,2.4849066497880004,2.4849066497880004
"A corporate heir's mother pays for his disfigured girlfriend's plastic surgery, on one condition.",anger,The Promise,The Promise,1,"['Drama', 'Romance']",9.590909090909092,10.0,7.0,10.0,88,22,"['Drama', 'Romance']",2,drama romance,14,97,4.48863636973214,3.1354942159291497
"When his powerful crime czar boss kills the man he considered a mentor, a young gangster on the rise goes to war in order to get revenge.",anger,The Promise,The Promise,1,"['Drama', 'Romance']",9.590909090909092,10.0,7.0,10.0,88,22,"['Drama', 'Romance']",2,drama romance,27,137,4.48863636973214,3.1354942159291497
"When the 26-year-old Civics teacher, Kevin, openly voices his stance on marriage equality at school, he stirs up a storm. His being madly in love with an HIV positive man doesn't sit well ...                See full summary »",anger,The Teacher,The Teacher,1,"['Thriller', 'Crime']",4.6,5.0,4.0,5.0,5,5,"['Thriller', 'Crime']",2,thriller crime,38,225,1.791759469228055,1.791759469228055
D'Artagnan and his Musketeer comrades thwart the plans of Cardinal Richelieu to usurp King Louis XIII's power.,anger,The Three Musketeers,The Three Musketeers,1,"['Action', 'Adventure', 'Comedy']",7.3125,8.0,3.0,10.0,112,16,"['Action', 'Adventure', 'Comedy']",3,action adventure comedy,17,110,4.727387818712341,2.833213344056216
D'Artagnan sings and fronts for slapstick cowardly Ritz brothers posing as musketeers.,anger,The Three Musketeers,The Three Musketeers,1,"['Action', 'Adventure', 'Comedy']",7.3125,8.0,3.0,10.0,112,16,"['Action', 'Adventure', 'Comedy']",3,action adventure comedy,12,86,4.727387818712341,2.833213344056216
The hot-headed young D'Artagnan along with three former legendary but now down-on-their-luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.,anger,The Three Musketeers,The Three Musketeers,1,"['Action', 'Adventure', 'Comedy']",7.3125,8.0,3.0,10.0,112,16,"['Action', 'Adventure', 'Comedy']",3,action adventure comedy,35,238,4.727387818712341,2.833213344056216
"The story revolves around an Emperor who does not know martial arts and an Empress who is skilled in swords fighting. They dislike each other and do not get along. One day, they find out ...                See full summary »",anger,The Trust,The Trust,1,"['Crime', 'Thriller']",6.733333333333333,7.0,4.0,9.0,15,15,"['Crime', 'Thriller']",2,crime thriller,40,224,2.772588722239781,2.772588722239781
An uptight television producer takes control of a morning show segment on modern relationships hosted by a misogynistic man.,anger,The Ugly Truth,The Ugly Truth,1,"['Comedy', 'Romance']",7.375,8.0,3.0,10.0,16,16,"['Comedy', 'Romance']",2,comedy romance,19,124,2.833213344056216,2.833213344056216
A criminal on the run hides in a circus and seeks to possess the daughter of the ringmaster at any cost.,anger,The Unknown,The Unknown,1,"['Drama', 'Horror', 'Romance']",5.333333333333333,5.5,2.0,9.0,18,18,"['Drama', 'Horror', 'Romance']",3,drama horror romance,21,104,2.9444389791664403,2.9444389791664403
"When his wife becomes the latest victim of a serial killer, Guru blurs the line between good and evil in his pursuit of revenge.",anger,The Villain,The Villain,1,"['Comedy', 'Western']",5.0,5.0,3.0,6.0,14,7,"['Comedy', 'Western']",2,comedy western,24,128,2.70805020110221,2.0794415416798357
"Young gypsy girl Mary, is seduced by the immoral Robert Crane and abandoned. She is exiled from the gypsies and, along with her mother Zenda, known as ""The Woman in Black,"" she vows revenge...                See full summary »",anger,The Woman in Black,The Woman in Black,1,"['Horror', 'Mystery']",6.421052631578948,7.0,2.0,10.0,38,19,"['Horror', 'Mystery']",2,horror mystery,38,226,3.6635616461296463,2.995732273553991
C.I.A. operatives wage an epic battle on each other when they discover they are dating the same woman.,anger,This Means War,This Means War,1,"['Action', 'Comedy', 'Romance']",6.8125,8.0,2.0,10.0,16,16,"['Action', 'Comedy', 'Romance']",3,action comedy romance,18,102,2.833213344056216,2.833213344056216
"A lawyer decides that she's used too much like a nanny by her boss, so she walks out on him.",anger,Two Weeks Notice,Two Weeks Notice,1,"['Comedy', 'Romance']",7.076923076923077,7.0,2.0,10.0,13,13,"['Comedy', 'Romance']",2,comedy romance,20,92,2.6390573296152584,2.6390573296152584
His family was his when they took it away--that's when his vendetta begins.,anger,Vendetta,Vendetta,1,"['Action', 'Thriller']",5.625,6.0,2.0,8.0,32,16,"['Action', 'Thriller']",2,action thriller,13,75,3.4965075614664802,2.833213344056216
"A frustrated teenage girl creates her perfect man in a virtual reality machine and in a freak accident, gives him life.",anger,Virtual Sexuality,Virtual Sexuality,1,['Comedy'],5.666666666666667,6.0,3.0,9.0,15,15,['Comedy'],1,comedy,21,119,2.772588722239781,2.772588722239781
A local sheriff is unjustly accused of murder in a small town and forced to flee. He gets rid of his enemies one by one and tries to prove his innocence.,anger,Wanted,Wanted,1,"['Action', 'Thriller', 'Crime']",7.944444444444445,8.0,2.0,10.0,54,18,"['Action', 'Thriller', 'Crime']",3,action thriller crime,31,153,4.007333185232471,2.9444389791664403
"A man screws up on a transcontinental level in a noble effort to win back ""the one.""",anger,We'll Never Have Paris,We'll Never Have Paris,1,"['Comedy', 'Romance']",5.454545454545454,6.0,3.0,8.0,11,11,"['Comedy', 'Romance']",2,comedy romance,17,84,2.4849066497880004,2.4849066497880004
"Running from her horrific abusive past, Sheila enlists her best friend and love interest Charlie into running from her demons, and head straight into a violent rampage through Northern ...                See full summary »",anger,White Heat,White Heat,1,"['Crime', 'Drama', 'Thriller']",8.0,9.0,5.0,9.0,10,10,"['Crime', 'Drama', 'Thriller']",3,crime drama thriller,34,222,2.3978952727983707,2.3978952727983707
A man becomes obsessed with vengeance when his soul mate marries another man.,anger,Wuthering Heights,Wuthering Heights,1,"['Drama', 'Romance']",4.0,4.0,4.0,4.0,8,2,"['Drama', 'Romance']",2,drama romance,13,77,2.1972245773362196,1.0986122886681098
